timestamp,sample_index,phase,frequency_hz,pulse_count,vmin,aperture_voltage
2026-06-18T11:58:29.702911,287,phase1_control,625000000.0,625000000.0,-0.0016,0.1746225
2026-06-18T11:58:30.825106,288,phase1_control,131578900.0,131578900.0,-0.0008,-0.0904371
2026-06-18T11:58:31.949743,289,phase1_control,416666700.0,416666700.0,-0.0016,0.0022212
2026-06-18T11:58:33.072268,290,phase1_control,416666700.0,416666700.0,-0.0016,0.1823962
2026-06-18T11:58:34.190697,291,phase1_control,625000000.0,625000000.0,-0.0016,-0.000640064
2026-06-18T11:58:35.311608,292,phase1_control,416666700.0,416666700.0,-0.0016,-0.1268597
2026-06-18T11:58:36.434618,293,phase1_control,416666700.0,416666700.0,-0.0016,-0.1142334
2026-06-18T11:58:37.554709,294,phase1_control,175438600.0,175438600.0,-0.0008,0.0374568
2026-06-18T11:58:38.675560,295,phase1_control,625000000.0,625000000.0,-0.0016,0.1886599
2026-06-18T11:58:39.797273,296,phase1_control,138888900.0,138888900.0,-0.0016,0.0310791
2026-06-18T11:58:40.920135,297,phase1_control,104166700.0,104166700.0,-0.0008,-0.150201
2026-06-18T11:58:42.045406,298,phase1_control,62500000.0,62500000.0,-0.0008,0.0908791
2026-06-18T11:58:43.167212,299,phase1_control,208333300.0,208333300.0,-0.0008,0.0630403
2026-06-18T11:58:44.289301,300,phase1_control,588235300.0,588235300.0,-0.0016,-0.1042974
2026-06-18T11:58:45.410123,301,phase1_control,108695700.0,108695700.0,-0.0008,-0.0315192
2026-06-18T11:58:46.534780,302,phase1_control,40983600.0,40983600.0,-0.0008,0.1609791
2026-06-18T11:58:47.657148,303,phase1_control,169491500.0,169491500.0,-0.0008,-0.0043374
2026-06-18T11:58:48.779412,304,phase1_control,625000000.0,625000000.0,-0.0016,-0.050243
2026-06-18T11:58:49.902522,305,phase1_control,416666700.0,416666700.0,-0.0016,0.2758816
2026-06-18T11:58:51.021353,306,phase1_control,104166700.0,104166700.0,-0.0008,0.070679
2026-06-18T11:58:52.141082,307,phase1_control,500000000.0,500000000.0,-0.0016,0.0332773
2026-06-18T11:58:53.261342,308,phase1_control,80645200.0,80645200.0,-0.0016,-0.0547215
2026-06-18T11:58:54.382924,309,phase1_control,104166700.0,104166700.0,-0.0008,-0.0295799
2026-06-18T11:58:55.501028,310,phase1_control,312500000.0,312500000.0,-0.0016,0.0687628
2026-06-18T11:58:56.625442,311,phase1_control,1250000000.0,1250000000.0,-0.0016,0.1644634
2026-06-18T11:58:57.745683,312,phase1_control,135135100.0,135135100.0,-0.0008,0.0217812
2026-06-18T11:58:58.868940,313,phase1_control,92592600.0,92592600.0,-0.0008,-0.0534413
2026-06-18T11:58:59.992170,314,phase1_control,156250000.0,156250000.0,-0.0008,0.0848195
2026-06-18T11:59:01.111925,315,phase1_control,277777800.0,277777800.0,-0.0016,0.140164
2026-06-18T11:59:02.234695,316,phase1_control,1250000000.0,1250000000.0,-0.0016,-0.0152035
2026-06-18T11:59:03.357904,317,phase1_control,96153800.0,96153800.0,-0.0008,-0.2062426
2026-06-18T11:59:04.481383,318,phase1_control,714285700.0,714285700.0,-0.0008,-0.0091189
2026-06-18T11:59:05.601733,319,phase1_control,131578900.0,131578900.0,-0.0008,0.0267187
2026-06-18T11:59:06.719895,320,phase1_control,64102600.0,64102600.0,-0.0008,0.0129173
2026-06-18T11:59:07.840980,321,phase1_control,312500000.0,312500000.0,-0.0016,-0.1623772
2026-06-18T11:59:08.964503,322,phase1_control,16891900.0,16891900.0,-0.0008,-0.1014612
2026-06-18T11:59:10.086586,323,phase1_control,625000000.0,625000000.0,-0.0016,0.0722962
2026-06-18T11:59:11.207053,324,phase1_control,1250000000.0,1250000000.0,-0.0016,0.0194989
2026-06-18T11:59:12.327827,325,phase1_control,69444400.0,69444400.0,-0.0016,0.0012801
2026-06-18T11:59:13.449394,326,phase1_control,250000000.0,250000000.0,-0.0016,-0.1171177
2026-06-18T11:59:14.567765,327,phase1_control,312500000.0,312500000.0,-0.0016,0.1049375
2026-06-18T11:59:15.691347,328,phase1_control,53191500.0,53191500.0,-0.0008,0.0476978
2026-06-18T11:59:16.813946,329,phase1_control,80645200.0,80645200.0,-0.0008,0.009742
2026-06-18T11:59:17.932976,330,phase1_control,64102600.0,64102600.0,-0.0008,-0.1454806
2026-06-18T11:59:19.053989,331,phase1_control,833333300.0,833333300.0,-0.0016,0.0276788
2026-06-18T11:59:20.177389,332,phase1_control,43859600.0,43859600.0,-0.0008,-0.0158226
2026-06-18T11:59:21.300181,333,phase1_control,833333300.0,833333300.0,-0.0016,0.0487969
2026-06-18T11:59:22.419911,334,phase1_control,166666700.0,166666700.0,-0.0008,-0.1816212
2026-06-18T11:59:23.540889,335,phase1_control,69444400.0,69444400.0,-0.0008,-0.0046194
2026-06-18T11:59:24.658492,336,phase1_control,78125000.0,78125000.0,-0.0016,-0.0140774
2026-06-18T11:59:25.782682,337,phase1_control,113636400.0,113636400.0,-0.0008,0.0329633
2026-06-18T11:59:26.905738,338,phase1_control,416666700.0,416666700.0,-0.0016,0.0081418
2026-06-18T11:59:28.027654,339,phase1_control,357142900.0,357142900.0,-0.0016,-0.180002
2026-06-18T11:59:29.149685,340,phase1_control,83333300.0,83333300.0,-0.0008,0.0163006
2026-06-18T11:59:30.274026,341,phase1_control,60975600.0,60975600.0,-0.0008,0.1086559
2026-06-18T11:59:31.393032,342,phase1_control,92592600.0,92592600.0,-0.0016,-0.0188589
2026-06-18T11:59:32.516593,343,phase1_control,83333300.0,83333300.0,-0.0008,-0.1111801
2026-06-18T11:59:33.636001,344,phase1_control,40322600.0,40322600.0,-0.0016,0.0842744
2026-06-18T11:59:34.759090,345,phase1_control,185185200.0,185185200.0,-0.0008,0.1148625
2026-06-18T11:59:35.882170,346,phase1_control,1250000000.0,1250000000.0,-0.0016,-0.0307421
2026-06-18T11:59:37.005448,347,phase1_control,119047600.0,119047600.0,-0.0016,-0.1132223
2026-06-18T11:59:38.127427,348,phase1_control,108695700.0,108695700.0,-0.0008,0.0367807
2026-06-18T11:59:39.251145,349,phase1_control,833333300.0,833333300.0,-0.0016,0.119838
2026-06-18T11:59:40.370170,350,phase1_control,100000000.0,100000000.0,-0.0008,0.0025793
2026-06-18T11:59:41.491939,351,phase1_control,89285700.0,89285700.0,-0.0008,0.0215791
2026-06-18T11:59:42.612799,352,phase1_control,1250000000.0,1250000000.0,-0.0016,0.0092789
2026-06-18T11:59:43.735727,353,phase1_control,69444400.0,69444400.0,-0.0016,0.1557026
2026-06-18T11:59:44.857738,354,phase1_control,625000000.0,625000000.0,-0.0016,0.0080008
2026-06-18T11:59:45.978384,355,phase1_control,166666700.0,166666700.0,-0.0008,-0.2009581
2026-06-18T11:59:47.101274,356,phase1_control,357142900.0,357142900.0,-0.0016,0.0883018
2026-06-18T11:59:48.223177,357,phase1_control,625000000.0,625000000.0,-0.0016,0.189599
2026-06-18T11:59:49.346908,358,phase1_control,69444400.0,69444400.0,-0.0008,-0.0340794
2026-06-18T11:59:50.468304,359,phase1_control,147058800.0,147058800.0,-0.0008,-0.0415811
2026-06-18T11:59:51.592661,360,phase1_control,21186400.0,21186400.0,-0.0008,0.1336434
2026-06-18T11:59:52.714924,361,phase1_control,18248200.0,18248200.0,-0.0008,0.0329573
2026-06-18T11:59:53.836549,362,phase1_control,625000000.0,625000000.0,-0.0016,-0.0884768
2026-06-18T11:59:54.957689,363,phase1_control,25510200.0,25510200.0,-0.0008,0.0025603
2026-06-18T11:59:56.078537,364,phase1_control,833333300.0,833333300.0,-0.0016,0.1208001
2026-06-18T11:59:57.201616,365,phase1_control,666666700.0,666666700.0,-0.0016,0.0372817
2026-06-18T11:59:58.319140,366,phase1_control,69444400.0,69444400.0,-0.0008,-0.1785428
2026-06-18T11:59:59.441122,367,phase1_control,1000000000.0,1000000000.0,-0.0008,-0.0625623
2026-06-18T12:00:00.563433,368,phase1_control,200000000.0,200000000.0,-0.0008,0.0323613
2026-06-18T12:00:01.682646,369,phase1_control,277777800.0,277777800.0,-0.0016,0.1611391
2026-06-18T12:00:02.806962,370,phase1_control,833333300.0,833333300.0,-0.0016,0.0060616
2026-06-18T12:00:03.924915,371,phase1_control,625000000.0,625000000.0,-0.0016,-0.2683188
2026-06-18T12:00:05.046328,372,phase1_control,625000000.0,625000000.0,-0.0008,0.0419452
2026-06-18T12:00:06.168061,373,phase1_control,55555600.0,55555600.0,-0.0008,0.0531423
2026-06-18T12:00:07.292598,374,phase1_control,131578900.0,131578900.0,-0.0008,0.1221182
2026-06-18T12:00:08.414523,375,phase1_control,166666700.0,166666700.0,-0.0016,-0.0963176
2026-06-18T12:00:09.534829,376,phase1_control,25906700.0,25906700.0,-0.0008,0.0041814
2026-06-18T12:00:10.655818,377,phase1_control,1250000000.0,1250000000.0,-0.0016,0.089942
2026-06-18T12:00:11.778345,378,phase1_control,833333300.0,833333300.0,-0.0016,0.1974588
2026-06-18T12:00:12.899414,379,phase1_control,208333300.0,208333300.0,-0.0016,0.0292829
2026-06-18T12:00:14.020238,380,phase1_control,53191500.0,53191500.0,-0.0016,-0.1443605
2026-06-18T12:00:15.141889,381,phase1_control,312500000.0,312500000.0,-0.0016,-0.0191979
2026-06-18T12:00:16.267694,382,phase1_control,312500000.0,312500000.0,-0.0016,0.1591829
2026-06-18T12:00:17.386617,383,phase1_control,833333300.0,833333300.0,-0.0016,-0.1630803
2026-06-18T12:00:18.516520,384,phase1_control,588235300.0,588235300.0,-0.0008,-0.0467187
2026-06-18T12:00:19.642417,385,phase1_control,140845100.0,140845100.0,-0.0016,0.1254425
2026-06-18T12:00:20.764134,386,phase1_control,625000000.0,625000000.0,-0.0016,-0.0988589
2026-06-18T12:00:42.509945,387,phase1_control,62500000.0,62500000.0,-0.0016,0.0086559
2026-06-18T12:00:43.745235,388,phase1_control,59523800.0,59523800.0,-0.0008,-0.1572587
2026-06-18T12:00:44.868662,389,phase1_control,357142900.0,357142900.0,-0.0016,-0.1182228
2026-06-18T12:00:45.990407,390,phase1_control,625000000.0,625000000.0,-0.0016,0.0756756
2026-06-18T12:00:47.107676,391,phase1_control,344827600.0,344827600.0,-0.0016,0.1915402
2026-06-18T12:00:48.227941,392,phase1_control,400000000.0,400000000.0,-0.0016,0.1385749
2026-06-18T12:00:49.353369,393,phase1_control,1250000000.0,1250000000.0,-0.0016,0.0356626
2026-06-18T12:00:50.471692,394,phase1_control,65789500.0,65789500.0,-0.0008,-0.0729633
2026-06-18T12:00:51.595244,395,phase1_control,62500000.0,62500000.0,-0.0008,-0.0083378
2026-06-18T12:00:52.715089,396,phase1_control,96153800.0,96153800.0,-0.0008,0.0252785
2026-06-18T12:00:53.837487,397,phase1_control,312500000.0,312500000.0,-0.0016,-0.0193619
2026-06-18T12:00:54.958281,398,phase1_control,156250000.0,156250000.0,-0.0008,0.0680178
2026-06-18T12:00:56.077021,399,phase1_control,312500000.0,312500000.0,-0.0008,0.1618802
2026-06-18T12:00:57.198533,400,phase1_control,227272700.0,227272700.0,-0.0008,0.1806401
2026-06-18T12:00:58.320018,401,phase1_control,23364500.0,23364500.0,-0.0008,-0.0251035
2026-06-18T12:00:59.439547,402,phase1_control,1250000000.0,1250000000.0,-0.0016,0.0065396
2026-06-18T12:01:00.559474,403,phase1_control,83333300.0,83333300.0,-0.0008,-0.1473587
2026-06-18T12:01:01.680071,404,phase1_control,357142900.0,357142900.0,-0.0016,-0.1720432
2026-06-18T12:01:02.804675,405,phase1_control,73529400.0,73529400.0,-0.0008,-0.0222572
2026-06-18T12:01:03.927942,406,phase1_control,625000000.0,625000000.0,-0.0016,0.1150585
2026-06-18T12:01:05.051970,407,phase1_control,78125000.0,78125000.0,-0.0008,0.0825623
2026-06-18T12:01:06.171736,408,phase1_control,625000000.0,625000000.0,-0.0016,0.0214211
2026-06-18T12:01:07.294350,409,phase1_control,833333300.0,833333300.0,-0.0016,-0.0435204
2026-06-18T12:01:08.413517,410,phase1_control,147058800.0,147058800.0,-0.0008,-0.1142414
2026-06-18T12:01:09.535987,411,phase1_control,312500000.0,312500000.0,-0.0016,-0.1089819
2026-06-18T12:01:10.658103,412,phase1_control,208333300.0,208333300.0,-0.0016,0.0009811106
2026-06-18T12:01:11.780175,413,phase1_control,1250000000.0,1250000000.0,-0.0016,-0.0682998
2026-06-18T12:01:12.896826,414,phase1_control,56818200.0,56818200.0,-0.0008,0.0267017
2026-06-18T12:01:14.015412,415,phase1_control,833333300.0,833333300.0,-0.0016,0.0825412
2026-06-18T12:01:15.140786,416,phase1_control,625000000.0,625000000.0,-0.0016,0.0924983
2026-06-18T12:01:16.258689,417,phase1_control,500000000.0,500000000.0,-0.0016,0.1067017
2026-06-18T12:01:17.383413,418,phase1_control,73529400.0,73529400.0,-0.0008,0.1636613
2026-06-18T12:01:18.503617,419,phase1_control,100000000.0,100000000.0,-0.0016,0.0271817
2026-06-18T12:01:19.626757,420,phase1_control,108695700.0,108695700.0,-0.0008,0.0886369
2026-06-18T12:01:20.747831,421,phase1_control,357142900.0,357142900.0,-0.0016,-0.050222
2026-06-18T12:01:21.870769,422,phase1_control,1250000000.0,1250000000.0,-0.0016,-0.0923172
2026-06-18T12:01:22.994703,423,phase1_control,1250000000.0,1250000000.0,-0.0016,-0.0313591
2026-06-18T12:01:24.112191,424,phase1_control,113636400.0,113636400.0,-0.0008,0.1086559
2026-06-18T12:01:25.233911,425,phase1_control,208333300.0,208333300.0,-0.0008,-0.0182608
2026-06-18T12:01:26.355340,426,phase1_control,833333300.0,833333300.0,-0.0016,0.0348985
2026-06-18T12:01:27.475387,427,phase1_control,416666700.0,416666700.0,-0.0016,0.0557996
2026-06-18T12:01:28.596880,428,phase1_control,25252500.0,25252500.0,-0.0008,0.0326393
2026-06-18T12:01:29.717740,429,phase1_control,89285700.0,89285700.0,-0.0016,0.1684828
2026-06-18T12:01:30.837951,430,phase1_control,92592600.0,92592600.0,-0.0008,0.1052405
2026-06-18T12:01:31.959324,431,phase1_control,81967200.0,81967200.0,-0.0008,0.1020572
2026-06-18T12:01:33.081341,432,phase1_control,416666700.0,416666700.0,-0.0008,0.0526222
2026-06-18T12:01:34.201353,433,phase1_control,138888900.0,138888900.0,-0.0008,-0.0366587
2026-06-18T12:01:35.320381,434,phase1_control,147058800.0,147058800.0,-0.0016,0.040118
2026-06-18T12:01:36.440252,435,phase1_control,125000000.0,125000000.0,-0.0008,-0.0411221
2026-06-18T12:01:37.560106,436,phase1_control,64102600.0,64102600.0,-0.0008,-0.0355196
2026-06-18T12:01:38.682789,437,phase1_control,166666700.0,166666700.0,-0.0008,0.0046425
2026-06-18T12:01:39.804400,438,phase1_control,416666700.0,416666700.0,-0.0016,-0.0012631
2026-06-18T12:01:40.921300,439,phase1_control,250000000.0,250000000.0,-0.0008,0.0484828
2026-06-18T12:01:42.047920,440,phase1_control,625000000.0,625000000.0,-0.0016,-0.119661
2026-06-18T12:01:43.169811,441,phase1_control,625000000.0,625000000.0,-0.0016,-0.1222422
2026-06-18T12:01:44.291953,442,phase1_control,178571400.0,178571400.0,-0.0016,-0.1447604
2026-06-18T12:01:45.414543,443,phase1_control,1250000000.0,1250000000.0,-0.0016,0.0151995
2026-06-18T12:01:46.538228,444,phase1_control,357142900.0,357142900.0,-0.0016,0.020156
2026-06-18T12:01:47.658641,445,phase1_control,312500000.0,312500000.0,-0.0016,0.2084959
2026-06-18T12:01:48.781368,446,phase1_control,108695700.0,108695700.0,-0.0008,0.1835374
2026-06-18T12:01:49.903013,447,phase1_control,108695700.0,108695700.0,-0.0008,0.0993559
2026-06-18T12:01:51.026869,448,phase1_control,113636400.0,113636400.0,-0.0016,-0.0044614
2026-06-18T12:01:52.146170,449,phase1_control,500000000.0,500000000.0,-0.0008,-0.0360206
2026-06-18T12:01:53.270191,450,phase1_control,250000000.0,250000000.0,-0.0016,0.0337614
2026-06-18T12:01:54.392740,451,phase1_control,75757600.0,75757600.0,-0.0008,-0.1120032
2026-06-18T12:01:55.513956,452,phase1_control,833333300.0,833333300.0,-0.0016,-0.0912181
2026-06-18T12:01:56.630855,453,phase1_control,125000000.0,125000000.0,-0.0008,-0.1567636
2026-06-18T12:01:57.753984,454,phase1_control,416666700.0,416666700.0,-0.0016,-0.1609621
2026-06-18T12:01:58.876915,455,phase1_control,135135100.0,135135100.0,-0.0008,0.0035414
2026-06-18T12:01:59.999178,456,phase1_control,100000000.0,100000000.0,-0.0008,0.050098
2026-06-18T12:02:01.122898,457,phase1_control,44642900.0,44642900.0,-0.0016,0.2334013
2026-06-18T12:02:02.242643,458,phase1_control,156250000.0,156250000.0,-0.0008,0.0916792
2026-06-18T12:02:03.367955,459,phase1_control,60975600.0,60975600.0,-0.0008,0.0248155
2026-06-18T12:02:04.490485,460,phase1_control,208333300.0,208333300.0,-0.0008,0.0555236
2026-06-18T12:02:05.611677,461,phase1_control,156250000.0,156250000.0,-0.0016,-0.1227183
2026-06-18T12:02:06.732949,462,phase1_control,166666700.0,166666700.0,-0.0016,-0.2193199
2026-06-18T12:02:07.857781,463,phase1_control,1428600000.0,1428600000.0,-0.0008,-0.0163366
2026-06-18T12:02:08.980444,464,phase1_control,131578900.0,131578900.0,-0.0008,0.0079968
2026-06-18T12:02:10.101118,465,phase1_control,52083300.0,52083300.0,-0.0008,0.0747345
2026-06-18T12:02:11.223997,466,phase1_control,208333300.0,208333300.0,-0.0008,0.100158
2026-06-18T12:02:12.344518,467,phase1_control,833333300.0,833333300.0,-0.0016,0.2061796
2026-06-18T12:02:13.467486,468,phase1_control,92592600.0,92592600.0,-0.0008,0.1868367
2026-06-18T12:02:14.584777,469,phase1_control,277777800.0,277777800.0,-0.0016,0.1310411
2026-06-18T12:02:15.703621,470,phase1_control,147058800.0,147058800.0,-0.0016,0.199676
2026-06-18T12:02:16.826014,471,phase1_control,192307700.0,192307700.0,-0.0008,0.179796
2026-06-18T12:02:17.949620,472,phase1_control,1250000000.0,1250000000.0,-0.0016,0.1076958
2026-06-18T12:02:19.069560,473,phase1_control,138888900.0,138888900.0,-0.0008,0.0921552
2026-06-18T12:02:20.189969,474,phase1_control,833333300.0,833333300.0,-0.0016,0.1564816
2026-06-18T12:02:21.310141,475,phase1_control,83333300.0,83333300.0,-0.0008,0.0528413
2026-06-18T12:02:22.433417,476,phase1_control,1111100000.0,1111100000.0,-0.0016,0.1707021
2026-06-18T12:02:23.554975,477,phase1_control,29069800.0,29069800.0,-0.0008,0.0223982
2026-06-18T12:02:24.675326,478,phase1_control,147058800.0,147058800.0,-0.0008,-0.0576018
2026-06-18T12:02:25.797557,479,phase1_control,833333300.0,833333300.0,-0.0016,0.0374608
2026-06-18T12:02:26.919434,480,phase1_control,192307700.0,192307700.0,-0.0016,0.0409791
2026-06-18T12:02:28.041242,481,phase1_control,208333300.0,208333300.0,-0.0008,-0.0588629
2026-06-18T12:02:29.160325,482,phase1_control,312500000.0,312500000.0,-0.0016,-0.0132603
2026-06-18T12:02:30.282574,483,phase1_control,60975600.0,60975600.0,-0.0008,-0.0345595
2026-06-18T12:02:31.403181,484,phase1_control,33783800.0,33783800.0,-0.0008,0.0553155
2026-06-18T12:02:32.522443,485,phase1_control,96153800.0,96153800.0,-0.0008,0.0163006
2026-06-18T12:02:33.644814,486,phase1_control,227272700.0,227272700.0,-0.0008,-0.0011201
2026-06-18T12:02:34.768629,487,phase1_control,100000000.0,100000000.0,-0.0016,-0.090064
2026-06-18T12:02:35.889248,488,phase1_control,113636400.0,113636400.0,-0.0016,-0.2019222
2026-06-18T12:02:37.009866,489,phase1_control,833333300.0,833333300.0,-0.0016,-0.1150375
2026-06-18T12:02:38.132630,490,phase1_control,92592600.0,92592600.0,-0.0008,-0.0133003
2026-06-18T12:02:39.257340,491,phase1_control,92592600.0,92592600.0,-0.0008,0.0306961
2026-06-18T12:02:40.379765,492,phase1_control,357142900.0,357142900.0,-0.0016,-0.0190419
2026-06-18T12:02:41.503585,493,phase1_control,1250000000.0,1250000000.0,-0.0016,0.1413011
2026-06-18T12:02:42.627017,494,phase1_control,833333300.0,833333300.0,-0.0016,0.0809621
2026-06-18T12:02:43.744549,495,phase1_control,833333300.0,833333300.0,-0.0016,0.0724602
2026-06-18T12:02:44.867071,496,phase1_control,500000000.0,500000000.0,-0.0016,0.1436634
2026-06-18T12:02:45.987798,497,phase1_control,64102600.0,64102600.0,-0.0008,0.1632193
2026-06-18T12:02:47.110555,498,phase1_control,500000000.0,500000000.0,-0.0008,-0.0289799
2026-06-18T12:02:48.233052,499,phase1_control,277777800.0,277777800.0,-0.0016,0.010081
2026-06-18T12:02:49.355116,500,phase1_control,500000000.0,500000000.0,-0.0016,-0.0019202
2026-06-18T12:02:50.476478,501,phase1_control,138888900.0,138888900.0,-0.0008,-0.1476788
2026-06-18T12:02:51.599737,502,phase1_control,500000000.0,500000000.0,-0.0016,-0.1089589
2026-06-18T12:02:52.722299,503,phase1_control,192307700.0,192307700.0,-0.0008,0.0219222
2026-06-18T12:02:53.846128,504,phase1_control,196078400.0,196078400.0,-0.0016,-0.0249795
2026-06-18T12:02:54.969288,505,phase1_control,59523800.0,59523800.0,-0.0008,0.0468997
2026-06-18T12:02:56.088558,506,phase1_control,833333300.0,833333300.0,-0.0016,0.0942434
2026-06-18T12:02:57.209922,507,phase1_control,96153800.0,96153800.0,-0.0008,0.209961
2026-06-18T12:02:58.330867,508,phase1_control,1250000000.0,1250000000.0,-0.0016,0.130245
2026-06-18T12:02:59.454339,509,phase1_control,66225200.0,66225200.0,-0.0008,0.0615851
2026-06-18T12:03:00.574325,510,phase1_control,80645200.0,80645200.0,-0.0008,0.0382208
2026-06-18T12:03:01.695127,511,phase1_control,67567600.0,67567600.0,-0.0008,0.1591429
2026-06-18T12:03:02.819565,512,phase1_control,250000000.0,250000000.0,-0.0016,0.0431603
2026-06-18T12:03:03.940875,513,phase1_control,104166700.0,104166700.0,-0.0008,0.0137614
2026-06-18T12:03:05.059646,514,phase1_control,1428600000.0,1428600000.0,-0.0008,-0.1056006
2026-06-18T12:03:06.184682,515,phase1_control,156250000.0,156250000.0,-0.0016,-0.1452825
2026-06-18T12:03:07.303206,516,phase1_control,357142900.0,357142900.0,-0.0008,-0.2558186
2026-06-18T12:03:08.423486,517,phase1_control,27173900.0,27173900.0,-0.0008,-0.0815831
2026-06-18T12:03:09.545001,518,phase1_control,416666700.0,416666700.0,-0.0016,-0.0691399
2026-06-18T12:03:10.663396,519,phase1_control,166666700.0,166666700.0,-0.0016,-0.0334373
2026-06-18T12:03:11.785914,520,phase1_control,100000000.0,100000000.0,-0.0016,-0.0043414
2026-06-18T12:03:12.912545,521,phase1_control,166666700.0,166666700.0,-0.0016,-0.2024403
2026-06-18T12:03:14.035614,522,phase1_control,92592600.0,92592600.0,-0.0008,-0.0008020802
2026-06-18T12:03:15.156953,523,phase1_control,138888900.0,138888900.0,-0.0008,-0.0486599
2026-06-18T12:03:16.278665,524,phase1_control,357142900.0,357142900.0,-0.0016,0.0193619
2026-06-18T12:03:17.400913,525,phase1_control,156250000.0,156250000.0,-0.0008,0.0180588
2026-06-18T12:03:18.518163,526,phase1_control,49019600.0,49019600.0,-0.0008,0.0783768
2026-06-18T12:03:19.639885,527,phase1_control,96153800.0,96153800.0,-0.0008,-0.0126202
2026-06-18T12:03:20.763285,528,phase1_control,416666700.0,416666700.0,-0.0016,-0.0219222
2026-06-18T12:03:21.887979,529,phase1_control,370370400.0,370370400.0,-0.0016,0.0187559
2026-06-18T12:03:23.006176,530,phase1_control,131578900.0,131578900.0,-0.0008,0.1211581
2026-06-18T12:03:24.128385,531,phase1_control,250000000.0,250000000.0,-0.0008,0.1327803
2026-06-18T12:03:25.250897,532,phase1_control,63291100.0,63291100.0,-0.0008,-0.0217181
2026-06-18T12:03:26.373074,533,phase1_control,131578900.0,131578900.0,-0.0008,0.0606421
2026-06-18T12:03:27.492402,534,phase1_control,833333300.0,833333300.0,-0.0016,0.1650805
2026-06-18T12:03:28.616386,535,phase1_control,227272700.0,227272700.0,-0.0008,0.1280028
2026-06-18T12:03:29.736571,536,phase1_control,277777800.0,277777800.0,-0.0016,0.1569577
2026-06-18T12:03:30.854615,537,phase1_control,277777800.0,277777800.0,-0.0008,0.1223832
2026-06-18T12:03:31.976098,538,phase1_control,416666700.0,416666700.0,-0.0008,0.0032213
2026-06-18T12:03:33.097054,539,phase1_control,92592600.0,92592600.0,-0.0008,0.0494389
2026-06-18T12:03:34.216294,540,phase1_control,625000000.0,625000000.0,-0.0016,0.009942
2026-06-18T12:03:35.342488,541,phase1_control,104166700.0,104166700.0,-0.0016,0.0043394
2026-06-18T12:03:36.465859,542,phase1_control,40322600.0,40322600.0,-0.0008,0.1988839
2026-06-18T12:03:37.585719,543,phase1_control,625000000.0,625000000.0,-0.0016,0.0585619
2026-06-18T12:03:38.711088,544,phase1_control,500000000.0,500000000.0,-0.0016,0.079522
2026-06-18T12:03:39.832114,545,phase1_control,500000000.0,500000000.0,-0.0016,-0.019663
2026-06-18T12:03:40.955699,546,phase1_control,500000000.0,500000000.0,-0.0016,-0.0307191
2026-06-18T12:03:42.080932,547,phase1_control,384615400.0,384615400.0,-0.0008,-0.1974187
2026-06-18T12:03:43.204149,548,phase1_control,833333300.0,833333300.0,-0.0016,-0.1155426
2026-06-18T12:03:44.322885,549,phase1_control,1250000000.0,1250000000.0,-0.0016,0.0228803
2026-06-18T12:03:45.446045,550,phase1_control,30120500.0,30120500.0,-0.0016,-0.0804991
2026-06-18T12:03:46.569133,551,phase1_control,833333300.0,833333300.0,-0.0016,-0.0173198
2026-06-18T12:03:47.689583,552,phase1_control,500000000.0,500000000.0,-0.0016,0.0030573
2026-06-18T12:03:48.812666,553,phase1_control,312500000.0,312500000.0,-0.0016,0.0080008
2026-06-18T12:03:49.931203,554,phase1_control,312500000.0,312500000.0,-0.0016,-0.0192189
2026-06-18T12:03:51.051737,555,phase1_control,625000000.0,625000000.0,-0.0016,0.0383998
2026-06-18T12:03:52.173908,556,phase1_control,416666700.0,416666700.0,-0.0016,0.0465416
2026-06-18T12:03:53.297316,557,phase1_control,384615400.0,384615400.0,-0.0016,0.1043374
2026-06-18T12:03:54.418556,558,phase1_control,39062500.0,39062500.0,-0.0008,-0.0083418
2026-06-18T12:03:55.540731,559,phase1_control,833333300.0,833333300.0,-0.0016,0.0003010176
2026-06-18T12:03:56.662699,560,phase1_control,1250000000.0,1250000000.0,-0.0016,0.0120012
2026-06-18T12:03:57.785422,561,phase1_control,344827600.0,344827600.0,-0.0016,0.0627243
2026-06-18T12:03:58.906431,562,phase1_control,89285700.0,89285700.0,-0.0016,0.2008611
2026-06-18T12:04:00.028735,563,phase1_control,30864200.0,30864200.0,-0.0008,0.0828593
2026-06-18T12:04:01.147503,564,phase1_control,833333300.0,833333300.0,-0.0016,0.1148605
2026-06-18T12:04:02.271615,565,phase1_control,357142900.0,357142900.0,-0.0016,0.1435814
2026-06-18T12:04:03.395523,566,phase1_control,58139500.0,58139500.0,-0.0008,0.1753615
2026-06-18T12:04:04.516259,567,phase1_control,1250000000.0,1250000000.0,-0.0016,0.080002
2026-06-18T12:04:05.642838,568,phase1_control,178571400.0,178571400.0,-0.0008,0.0607811
2026-06-18T12:04:06.763952,569,phase1_control,192307700.0,192307700.0,-0.0008,0.0365007
2026-06-18T12:04:07.888886,570,phase1_control,500000000.0,500000000.0,-0.0016,-0.0939384
2026-06-18T12:04:09.006263,571,phase1_control,357142900.0,357142900.0,-0.0008,-0.1153595
2026-06-18T12:04:10.130041,572,phase1_control,277777800.0,277777800.0,-0.0016,0.0287609
2026-06-18T12:04:11.248141,573,phase1_control,416666700.0,416666700.0,-0.0016,0.0337594
2026-06-18T12:04:12.372381,574,phase1_control,1250000000.0,1250000000.0,-0.0016,0.0044995
